seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
20075,SUS+Rnd,2498.838,101.0384,85.4299,15.1279,0.5064,0.4892,0.0001,4.0,0.7163
20075,SU+CQI,2161.3361,92.2179,89.9723,31.2112,0.5249,0.4716,0.0,1.0,0.5697
20075,SU+DPF,-1721.2376,76.8924,67.0649,29.5535,0.4013,0.5921,0.0001,1.0,0.7784
20075,SU+PF,-2178.2805,79.7194,67.0788,29.6182,0.405,0.5894,0.0004,1.0,0.7745
20075,SU+Rnd,-6144.1104,67.0861,49.6278,28.5798,0.3077,0.6863,0.0001,1.0,0.7928
20076,PPO,7864.3642,98.815,96.1456,9.5202,0.6896,0.3083,0.0,3.5322,0.7757
20076,SUS+CQI,7723.433,101.221,95.5575,8.7747,0.679,0.3187,0.0,3.9555,0.7859
20076,SUS+DPF,4929.1984,91.1955,82.4764,8.525,0.5888,0.4074,0.0,3.9987,0.8191
20076,SUS+PF,4727.2982,92.3972,81.8959,8.4636,0.5859,0.411,0.0,3.9978,0.8164
20076,SUS+Rnd,3434.0095,88.5015,75.4961,8.5077,0.5433,0.4534,0.0,3.9993,0.7991
20076,SU+CQI,2157.9943,78.4733,75.4714,22.4996,0.533,0.464,0.0,1.0,0.6308
20076,SU+DPF,-503.5507,66.6797,60.2762,21.4746,0.432,0.5624,0.0001,1.0,0.8113
20076,SU+PF,-671.308,69.549,60.8929,21.7839,0.4398,0.5556,0.0003,1.0,0.7937
20076,SU+Rnd,-3632.1172,61.6023,47.171,20.5642,0.3467,0.6476,0.0001,1.0,0.8391
20077,PPO,7631.1734,82.9149,81.366,14.6643,0.7454,0.252,0.0,2.9356,0.7942
20077,SUS+CQI,6952.7182,83.0864,77.9832,12.2291,0.7113,0.286,0.0,3.9545,0.8045
20077,SUS+DPF,5373.3369,78.037,69.9723,12.2668,0.6441,0.3518,0.0004,3.9885,0.8291
20077,SUS+PF,5254.5537,78.4267,69.8036,12.2618,0.6417,0.3541,0.0009,3.9853,0.8287
20077,SUS+Rnd,4235.2858,74.9673,65.1691,12.3859,0.6006,0.3949,0.0007,3.9962,0.8046
20077,SU+CQI,4833.5812,72.8839,70.8571,26.8135,0.6447,0.3522,0.0,1.0,0.7118
20077,SU+DPF,3059.3435,66.5561,60.6438,26.6363,0.5567,0.4391,0.0,1.0,0.8086
20077,SU+PF,2905.7622,68.1232,61.2435,26.7528,0.5616,0.4346,0.0001,1.0,0.8037
20077,SU+Rnd,-671.4238,57.3612,44.2322,25.3935,0.417,0.5777,0.0003,1.0,0.8326
20078,PPO,4619.1612,56.0969,54.629,21.9928,0.7056,0.291,0.0006,2.3585,0.7681
20078,SUS+CQI,4007.2385,55.8752,52.1263,16.9802,0.6647,0.332,0.0002,3.8853,0.7628
20078,SUS+DPF,3646.1916,55.2112,50.3335,16.9312,0.6417,0.3546,0.0002,3.9176,0.7681
20078,SUS+PF,3638.2237,55.2408,50.2947,16.9433,0.6417,0.3546,0.0002,3.9128,0.7676
20078,SUS+Rnd,3248.6878,53.5286,48.6703,17.1335,0.6216,0.3737,0.0004,3.9541,0.7471
20078,SU+CQI,4294.6875,55.9409,53.7828,30.3385,0.6848,0.3121,0.0,1.0,0.7589
20078,SU+DPF,3589.74,54.3332,50.1384,30.3438,0.6397,0.356,0.0002,1.0,0.7731
20078,SU+PF,3550.2515,54.3031,50.1831,30.3426,0.6403,0.3558,0.0004,1.0,0.7722
20078,SU+Rnd,1251.8268,47.0589,39.2761,29.7844,0.5096,0.4843,0.0002,1.0,0.7649
20079,PPO,4575.1196,109.2992,106.6035,18.1941,0.5702,0.4261,0.0,3.1152,0.6274
20079,SUS+CQI,3975.8509,110.3865,103.6589,17.0411,0.5509,0.4455,0.0,3.9984,0.6445
20079,SUS+DPF,-2098.6005,88.6454,76.147,16.8363,0.4075,0.5867,0.0,4.0,0.674
20079,SUS+PF,-1804.3809,91.9211,77.7474,16.9726,0.4186,0.5758,0.0,3.9999,0.6647
20079,SUS+Rnd,-2699.2247,88.9015,73.918,17.305,0.3984,0.5968,0.0,4.0,0.6233
20079,SU+CQI,-668.3573,89.5433,87.5885,30.2862,0.4644,0.5316,0.0,1.0,0.5064
20079,SU+DPF,-5927.7359,69.3873,60.6547,28.3635,0.3266,0.6669,0.0,1.0,0.6954
20079,SU+PF,-6311.9944,71.9265,60.4857,28.4568,0.3291,0.665,0.0,1.0,0.6907
20079,SU+Rnd,-10311.8934,59.359,42.5179,27.5004,0.2413,0.7524,0.0,1.0,0.6945
